ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Meta: _wpcom_is_markdown,Meta: _wp_page_template,Meta: _aioseo_og_article_section,Meta: hts_product_description,Meta: monsterinsights_metabox_nonce,Meta: newts_product_brand,Meta: newts_product_brand_parent,Meta: _ajax_nonce-add-ts_product_brand,Meta: ts_prod_layout,Meta: ts_prod_left_sidebar,Meta: ts_prod_right_sidebar,Meta: ts_prod_custom_tab,Meta: ts_prod_custom_tab_title,Meta: ts_prod_custom_tab_content,Meta: ts_bg_breadcrumbs,Meta: ts_prod_video_url,Meta: ts_prod_360_gallery,Meta: ts_prod_size_chart,Meta: ts_prod_bottom_summary_content,Meta: ts_prod_custom_content,Meta: _monsterinsights_sitenote_active,Meta: rs_page_bg_color,Meta: ekit_post_views_count,Meta: ts_extra_products_heading,Meta: _last_change_time,Meta: _aioseo_og_title,Meta: _aioseo_og_description,Meta: _aioseo_twitter_title,Meta: _aioseo_twitter_description,Meta: om_disable_all_campaigns
4973,simple,B124.22.4CS,,BENGALI GOLDEN KADAS,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,2750,Jewellery > Bangles,,,https://yosshitaneha.com/wp-content/uploads/2024/04/15974012370.jpg,,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,340,,,,,,,
4986,simple,B124.22.6CS,,BENGALI GOLDEN KADAS,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,3000,Jewellery > Bangles,,,https://yosshitaneha.com/wp-content/uploads/2024/04/14984601550.jpg,,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,253,,,,,,,
4987,simple,B120.22.6CS,,ANTIQUE BANGLES WITH GINNI WORK,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,2000,Jewellery > Bangles,,,https://yosshitaneha.com/wp-content/uploads/2024/04/14984593500.jpg,,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,1286,,,,,,,
5000,simple,B114.22.4,,ANTIQUE KADAS WITH VILANDI,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,3000,Jewellery > Bangles,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15973993740.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16114953441.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,1263,,,,,,,
5001,simple,B111.22.6,,ANTIQUE KADAS WITH VILANDI,1,0,visible,,"• Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.\n •Give a rich and elegant touch to your attire.\n •Unique design for women who love to look different.\n •Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. \n •It has a Copper metal base. \n •Suitable for all age group of women.",,,taxable,,1,1,,0,0,,,,,0,,,5000,Jewellery > Bangles,,,https://yosshitaneha.com/wp-content/uploads/2024/04/15973986900.jpg,,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,1016,,,,,,,
5015,simple,B108.22.6,,ANTIQUE BANGLES WITH GHUNGRU,1,0,visible,,"• Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.\n •Give a rich and elegant touch to your attire.\n •Unique design for women who love to look different.\n •Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. \n •It has a Copper metal base. \n •Suitable for all age group of women.",,,taxable,,1,0,,0,0,,,,,0,,,1500,Jewellery > Bangles,,,https://yosshitaneha.com/wp-content/uploads/2024/04/15973976480.jpg,,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,823,,,,,,,
5016,simple,B102ON22.4,,Fancy Bangles with studded Diamonds,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,1000,Jewellery > Bangles,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15960217540.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15960217541.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15960217542.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15960217543.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,918,,,,,,,
5030,simple,B102ON22.6,,Fence Shaped Diamond Studded Bangles,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,1000,Jewellery > Bangles,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15960222710.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15960222711.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15960222712.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15960222723.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,1260,,,,,,,
5031,simple,BR48ON,,Bangle Design For Wedding,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,4800,Jewellery > Bangles,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/14985442040.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/14985442481.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,724,,,,,,,
5045,simple,BR46CS,,Bangle Design For Wedding,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,1700,Jewellery > Bangles,,,https://yosshitaneha.com/wp-content/uploads/2024/04/14948513150.jpg,,,,,,,,,0,,,,,,,New brand name,'-1,62bb881dfa,0,0,0,0,,0,,,,,0,0,,,762,,,,,,,
5046,simple,RING348,,Ring design for women,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,2300,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/16760513270.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16760513281.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16760513282.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,270,,,,,,,
5060,simple,RING336ON,,Dew drop shaped Kundan Finger Ring,1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,1900,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968149060.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968149071.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968149072.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968149073.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968149074.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968149075.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,282,,,,,,,
5061,simple,RING335ON,,Classy Kundan Finger Ring,1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,,2000,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15973118310.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15989654115.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973119161.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973119452.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973119813.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973120334.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,569,,,,,,,
5074,simple,RING334ON,,Elegant White Finger Ring,1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,1650,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968144390.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968144391.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968144402.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968144403.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968144404.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968144405.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,271,,,,,,,
5075,simple,RING333ON,,Kundan Finger Ring with Red Stones,1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,1700,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968142160.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968142161.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968142172.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968142173.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968142174.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968142175.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,291,,,,,,,
5086,simple,RING332ON,,Splendid White Kundan Finger Ring,1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,,1900,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968139930.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968139931.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968139932.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968139943.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968139944.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968139945.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,436,,,,,,,
5087,simple,RING331ON,,Unique Kundan Stone Finger Ring,1,0,visible,,,,,taxable,,1,8,,0,0,,,,,0,,,1700,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968137780.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968137781.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968137782.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968137783.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968137794.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968137795.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,379,,,,,,,
5088,simple,RING330ON,,Meshed Dew Drop Kundan Finger Ring,1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,,1700,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968135810.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968135811.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968135812.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968135823.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968135824.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968135825.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,369,,,,,,,
5089,simple,RING329ON,,Square shaped Kundan Finger Ring,1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,,2400,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968132350.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968132351.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968132352.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968132363.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968132364.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968132365.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,433,,,,,,,
5102,simple,RING328ON,,Leaf Shaped Kundan Studded Finger Ring,1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,1600,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968128700.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968128701.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968128712.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968128713.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968128714.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968128715.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,334,,,,,,,
5103,simple,RING327ON,,Grand Kundan Finger Ring,1,0,visible,,,,,taxable,,1,8,,0,0,,,,,0,,,1400,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968123080.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968123081.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968123092.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968123093.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968123094.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968123095.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,754,,,,,,,
5115,simple,RING326ON,,White Kundan Multi Coloured Finger Ring,1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,,3000,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968119250.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968119251.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968119262.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968119263.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968119264.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968119265.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,324,,,,,,,
5116,simple,RING325ON,,White Kundan Studded Finger Ring,1,0,visible,,,,,taxable,,1,8,,0,0,,,,,0,,,1400,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15973125560.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15989666265.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973126291.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973126872.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973127153.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973127454.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,307,,,,,,,
5117,simple,RING324ON,,Multi Coloured Kundan Finger Ring,1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,1700,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968110490.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968110491.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968110492.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968110503.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968110504.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,388,,,,,,,
5127,simple,RING323ON,,Monotonous Kundan Finger Ring,1,0,visible,,,,,taxable,,1,8,,0,0,,,,,0,,,1300,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968105110.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968105111.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968105112.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968105123.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968105124.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968105125.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,326,,,,,,,
5128,simple,RING322ON,,Kundan Finger Ring,1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,1900,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968098160.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968098161.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968098162.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968098173.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968098174.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968098175.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,402,,,,,,,
5129,simple,RING287,,Diamond Rings to Wear on Gown,1,0,visible,,What will be delivered• :- Rings,,,taxable,,1,0,,0,0,,,,,0,,,5400,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/16303143050.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16303143051.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16303143062.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,313,,,,,,,
5130,simple,RING285A,,Rose Gold Finish Diamond Ring,1,0,visible,,What will be delivered:- Ring,,,taxable,,1,0,,0,0,,,,,0,,,2200,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/16297264120.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16297264121.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16760489942.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16760489943.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,277,,,,,,,
5144,simple,RING283C,,Big Diamond Ring design for women,1,0,visible,,What will b delivered:- Ring,,,taxable,,1,1,,0,0,,,,,0,,,2700,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/16300515440.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16300515441.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,613,,,,,,,
5145,simple,RING282ON,,Embellished Flower Designed Diamond Finger Ring,1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,2100,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15973131370.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15989664835.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973131641.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973131942.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973132293.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15973132594.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,302,,,,,,,
5146,simple,RING281ON,,Leaf Shaped Diamond Finger Ring with Green Stone,1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,900,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968086160.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968086161.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968086162.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968086173.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968086174.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968086175.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,253,,,,,,,
5147,simple,RING281AON,,Leaf Shaped Diamond Finger Ring with White Stone,1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,900,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968081350.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968081351.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968081362.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968081363.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968081364.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968081365.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,1148,,,,,,,
5148,simple,RING278ON,,Hexagon Shaped Diamond Studded Finger Ring,1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,950,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968072690.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968072691.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968072692.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968072693.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968072704.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968072705.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,417,,,,,,,
5149,simple,RING274A,,Big Diamond Ring design for women,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,2400,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/16761311700.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16761311701.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16761311712.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,620,,,,,,,
5150,simple,RING272,,Diamond Floral Finger Ring,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,2800,Jewellery > Rings,,,https://yosshitaneha.com/wp-content/uploads/2024/04/16382756960.jpg,,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,247,,,,,,,
5151,simple,RING258,,Giant American Diamond Floral Finger Ring,1,0,visible,,What will be delivered:- Ring,,,taxable,,1,1,,0,0,,,,,0,,,2800,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/16297278120.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16297278121.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16297278132.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/16382756063.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,240,,,,,,,
5152,simple,RING250ON,,Ellipse Diamond Finger Ring,1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,1250,Jewellery > Rings,,,"https://yosshitaneha.com/wp-content/uploads/2024/04/15968069960.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968069961.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968069972.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968069973.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968069974.jpg, https://yosshitaneha.com/wp-content/uploads/2024/04/15968069985.jpg",,,,,,,,,0,,,,,,,New brand name,'-1,f95dc9b748,0,0,0,0,,0,,,,,0,0,,,327,,,,,,,
